gene1,gene2,GI_scores
ATP5A1,GTF2H4,2.4374377216900003
ATP5A1,GTF3C3,0.663394205839
ATP5A1,GTPBP4,0.747888664477
ATP5A1,HCCS,0.124765409987
ATP5A1,HSCB,-0.7543043010889999
ATP5A1,HUS1,-0.40380235631800004
ATP5A1,HYPK,1.0712113862200001
ATP5A1,IARS,-0.16878740227400002
ATP5A1,ICT1,1.71730557908
ATP5A1,IMPDH2,-0.0643852091205
ATP5A1,INTS3,-0.37591996595700006
ATP5A1,INTS5,1.6118622821700002
ATP5A1,KARS,-0.28148911875300003
ATP5A1,KCTD10,-0.24167455402399998
ATP5A1,KDM1A,-0.24336970729600002
ATP5A1,KIAA1731,-2.05471768803
ATP5A1,LARS,-0.22963660201699998
ATP5A1,LARS2,-0.45416178523999995
ATP5A1,LEO1,-0.230100660673
ATP5A1,LIAS,-0.8388074234880001
ATP5A1,LONP1,-2.74908725972
ATP5A1,Ltn1,0.9359246053679999
ATP5A1,MAPKAP1,-2.1443195899700003
ATP5A1,MARS,-0.683862761235
ATP5A1,MARS2,0.247063213517
ATP5A1,MASTL,-0.18460585054
ATP5A1,MAX,-0.037793707071800006
ATP5A1,MBTPS2,-0.294720065267
ATP5A1,MCM3,-0.564286100995
ATP5A1,MCM3AP,-0.842586842603
ATP5A1,MCM4,-0.221256539869
ATP5A1,MED1,-1.59141624091
ATP5A1,MED10,0.653623965209
ATP5A1,MED14,-1.65746025595
ATP5A1,MED17,-0.00241120315105
ATP5A1,MED22,-1.34429741829
ATP5A1,MED23,-1.71967131532
ATP5A1,MED24,-2.3781012551800003
ATP5A1,MED28,-0.477618691954
ATP5A1,MED9,-1.3197413396700002
ATP5A1,METAP2,-0.8830080187620001
ATP5A1,METTL17,0.681833463267
ATP5A1,MFAP1,-0.426532395029
ATP5A1,MINOS1,3.0384029701700004
ATP5A1,MINOS1-NBL1,3.2004176109799998
ATP5A1,MPHOSPH6,-0.047159361477499995
ATP5A1,MRP63,0.719477862986
ATP5A1,MRPL10,1.5793781283200001
ATP5A1,MRPL11,1.09511772376
ATP5A1,MRPL13,-0.7022740906630001
ATP5A1,MRPL15,0.43251702392200003
ATP5A1,MRPL16,0.23949992649000001
ATP5A1,MRPL18,0.871209404525
ATP5A1,MRPL19,2.33307568767
ATP5A1,MRPL22,-1.05476235796
ATP5A1,MRPL24,0.287292538982
ATP5A1,MRPL27,1.42666154773
ATP5A1,MRPL3,0.8038591288950001
ATP5A1,MRPL32,0.62602754557
ATP5A1,MRPL33,1.30197506753
ATP5A1,MRPL35,-0.55386045472
ATP5A1,MRPL36,1.55949744176
ATP5A1,MRPL37,0.8100887628039999
ATP5A1,MRPL39,0.947641162332
ATP5A1,MRPL42,2.4514493261
ATP5A1,MRPL43,0.21514305353799998
ATP5A1,MRPL46,0.250155687287
ATP5A1,MRPS10,0.19664606307399998
ATP5A1,MRPS11,-0.16769100022800001
ATP5A1,MRPS14,-0.8170591982719999
ATP5A1,MRPS16,-0.052014128896500006
ATP5A1,MRPS18A,0.386330456866
ATP5A1,MRPS18B,0.386431676778
ATP5A1,MRPS21,1.30118486944
ATP5A1,MRPS23,1.3353117214
ATP5A1,MRPS25,2.23731850715
ATP5A1,MRPS27,-0.0527106669875
ATP5A1,MRPS30,1.37334673289
ATP5A1,MRPS35,-0.530891977252
ATP5A1,MRPS5,0.464356215986
ATP5A1,MRPS9,0.5334602589940001
ATP5A1,MTBP,-0.6131243717779999
ATP5A1,MTERFD1,-0.0690147763765
ATP5A1,MTHFD2,-0.409937659639
ATP5A1,MTOR,-0.26441648849599997
ATP5A1,MTPAP,0.219190602707
ATP5A1,MZT1,-0.506303600635
ATP5A1,NAA25,0.837063745167
ATP5A1,NACA,-0.0762749547955
ATP5A1,NAMPT,0.47122134563699997
ATP5A1,NAT10,0.7270984055259999
ATP5A1,NCAPD2,-0.04956263111880001
ATP5A1,NCBP1,0.34603399944799995
ATP5A1,NDUFA2,0.143965637784
ATP5A1,NDUFA8,1.5197716260699998
ATP5A1,NDUFA9,-0.618430173683
ATP5A1,NDUFB1,0.660988958524
ATP5A1,NDUFB2,0.960175231945
ATP5A1,NDUFB4,1.13031780057
ATP5A1,NEMF,-1.9378437466599998
ATP5A1,NFE2L1,0.573324801241
ATP5A1,NFYC,-1.8155176753599997
ATP5A1,NIP7,-1.9029029055200002
ATP5A1,NOC2L,0.035106073421499996
ATP5A1,NOL10,0.383766635413
ATP5A1,NOL9,-0.42197734066
ATP5A1,NOLC1,-0.29808398106600004
ATP5A1,NOP58,-0.326353338653
ATP5A1,NSMCE1,1.32973408926
ATP5A1,NUBP1,-0.261088094318
ATP5A1,NUDC,-0.210601825313
ATP5A1,NUP43,0.5373529338899999
ATP5A1,NUP54,-0.52347690735
ATP5A1,NUP85,-1.0390624110100002
ATP5A1,OGFOD1,-0.679180213444
ATP5A1,OPA1,-0.887967823988
ATP5A1,ORAOV1,-0.6797352637240001
ATP5A1,PAXBP1,-0.420536436703
ATP5A1,PDCD7,-0.7506916770640001
ATP5A1,PDRG1,-0.49800562119499997
ATP5A1,PDSS2,1.82312053595
ATP5A1,PET112,1.30665493029
ATP5A1,PFAS,-0.543723762203
ATP5A1,PGD,0.205017694012
ATP5A1,PGK1,-0.745123125074
ATP5A1,PITRM1,-3.5645560137
ATP5A1,PMF1,-0.9912068485600001
ATP5A1,PNISR,0.11567936029
ATP5A1,PNN,0.384255323259
ATP5A1,POLA1,-1.08750246905
ATP5A1,POLD1,-0.599336391454
ATP5A1,POLD3,-0.447669028156
ATP5A1,POLE,1.4881958045299999
ATP5A1,POLE2,0.878223828399
ATP5A1,POLN,0.096375232944
ATP5A1,POLR2B,-0.144304580963
ATP5A1,POLR2K,0.651726745748
ATP5A1,POLR3A,0.547764196531
ATP5A1,POLR3B,0.10648057975400001
ATP5A1,PPAT,0.04623387581709999
ATP5A1,PPCS,0.469740094505
ATP5A1,PPIE,0.637720171315
ATP5A1,PPP2R1A,-1.2190603350700002
ATP5A1,PPP2R2A,-0.7337783210240001
ATP5A1,PPWD1,-0.29816996661999995
ATP5A1,PRIM2,0.061531800931900006
ATP5A1,PRMT5,-0.108728868835
ATP5A1,PSMB6,-0.568111875023
ATP5A1,PSMB7,-0.64890455525
ATP5A1,PSMC1,-0.404791232281
ATP5A1,PSMC2,1.3757981769999998
ATP5A1,PSMD12,1.1940949996799999
ATP5A1,PSMD4,-0.243006807496
ATP5A1,PSMD6,-0.814160355432
ATP5A1,PSPH,-1.03041412507
ATP5A1,PTCD1,0.837110932721
ATP5A1,PTCD3,0.07619384939
ATP5A1,PTTG1,-0.0930047882837
ATP5A1,PWP1,0.101674474187
ATP5A1,QARS,-1.43363992119
ATP5A1,RAD51,-1.2850449879999999
ATP5A1,RAE1,-1.5090237322
ATP5A1,RBBP8,0.9154083479620001
ATP5A1,RBFA,-0.642571999469
ATP5A1,RBM17,-0.249618434122
ATP5A1,RBM25,-0.811744003198
ATP5A1,REXO2,0.518980085628
ATP5A1,RFC4,-0.86590611959
ATP5A1,RFC5,0.654969392173
ATP5A1,RINT1,-0.65510929877
ATP5A1,RNF20,0.11829741659000002
ATP5A1,RNGTT,-0.45171805341000004
ATP5A1,ROMO1,-1.52516007461
ATP5A1,RPA3,-0.058395817252
ATP5A1,RPF2,0.333356090825
ATP5A1,RPL10,-0.41200017349600004
ATP5A1,RPL11,0.458223530793
ATP5A1,RPL23,-2.50430103549
ATP5A1,RPL24,0.337009756373
ATP5A1,RPL27,0.959528506226
ATP5A1,RPL28,-0.671471987696
ATP5A1,RPL3,-0.47518285786200004
ATP5A1,RPL30,-0.928725580666
ATP5A1,RPL32,0.863084806523
ATP5A1,RPL35,-1.05457719581
ATP5A1,RPL36A,-0.0526217002815
ATP5A1,RPL5,-0.499988210387
ATP5A1,RPLP1,0.319997274875
ATP5A1,RPLP2,-1.36759735303
ATP5A1,RPP30,-1.3466421881600001
ATP5A1,RPP38,2.40936300443
ATP5A1,RPS18,1.93702158793
ATP5A1,RPS27A,0.447444984157
ATP5A1,RPS28,-0.5873822619919999
ATP5A1,RPSA,0.36610100051100003
ATP5A1,RPTOR,0.146865196294
ATP5A1,RRM1,0.987000906926
ATP5A1,RTF1,-0.390289650035
ATP5A1,SAP18,-0.046205813008500005
ATP5A1,SCO1,0.392157206062
ATP5A1,SDHC,2.16740573858
ATP5A1,SEH1L,-0.115104892158
ATP5A1,SF3B1,0.941003767156
ATP5A1,SFXN1,-0.587501476603
ATP5A1,SKA3,0.455365281635
ATP5A1,SKIV2L,-0.024435223413400004
ATP5A1,SKIV2L2,0.240023447229
ATP5A1,SLC7A1,0.760778718432
ATP5A1,SLC7A6OS,0.21201197316599998
ATP5A1,SMC5,1.2115275173200002
ATP5A1,SMNDC1,-0.138325604399
ATP5A1,SNAPC1,1.44628358966
ATP5A1,SNIP1,0.0713909640176
ATP5A1,SNRNP200,-1.1823564821700001
ATP5A1,SNRNP70,0.425882384451
ATP5A1,SNRPB,1.0144150140200001
ATP5A1,SNRPC,0.0315665203305
ATP5A1,SNRPD3,-1.72085942715
ATP5A1,SNRPG,0.26440925124000003
ATP5A1,SPAG7,0.8104620022419999
ATP5A1,SPDL1,0.104718287127
ATP5A1,SRFBP1,0.577693658624
ATP5A1,SRSF7,-0.441177427975
ATP5A1,SSB,-0.40208291452399997
ATP5A1,SSBP1,0.616122801171
ATP5A1,STXBP4,-0.429727954586
ATP5A1,SYVN1,-0.22068723178000002
ATP5A1,TAF1,0.01205446068
ATP5A1,TAF1A,-1.64898479252
ATP5A1,TAF2,-0.594696255428
ATP5A1,TBC1D31,1.7605402692099998
ATP5A1,TBCB,-0.0202342378998
ATP5A1,TCF25,-0.999230623335
ATP5A1,TCOF1,0.40242919345600003
ATP5A1,TFB1M,1.5589629696
ATP5A1,TGIF2,-0.8539551887729999
ATP5A1,TIMM22,-1.5944235725100002
ATP5A1,TIMM9,-1.68058110976
ATP5A1,TIPIN,-0.7932362124600001
ATP5A1,TMEM261,-0.0520364544631
ATP5A1,TOMM22,0.376565757506
ATP5A1,TRA2B,1.4602301736899999
ATP5A1,TRMT5,-0.424824709412
ATP5A1,TRNAU1AP,-0.250524956111
ATP5A1,TRPM7,1.08013043883
ATP5A1,TRRAP,-0.21205210075199998
ATP5A1,TSEN2,0.211332835541
ATP5A1,TTC4,-0.578648498534
ATP5A1,TUBB,-1.2930213493
ATP5A1,TUBGCP3,0.9915645573720001
ATP5A1,TUBGCP5,1.22167070545
ATP5A1,UBA2,-1.49954918846
ATP5A1,UBA3,-0.47004110301299995
ATP5A1,UMPS,-0.221071336983
ATP5A1,UQCRB,0.283142290925
ATP5A1,USE1,-1.58146297792
ATP5A1,VPS29,0.241000738114
ATP5A1,WARS2,0.88872746219
ATP5A1,WDR36,0.054153111239999996
ATP5A1,WDR61,1.5614730761500002
ATP5A1,WDR7,-0.0337120289525
ATP5A1,WDR77,0.33519024423099997
ATP5A1,XPO1,0.157674066118
ATP5A1,XRN2,0.0941376369884
ATP5A1,YTHDC1,0.430140163566
ATP5A1,ZCCHC9,-1.5550383831999999
ATP5A1,ZMAT2,0.109977078148
ATP5A1,ZMAT5,-0.8716151267739999
ATP5A1,ZNF511,-0.150330013643
ATP5A1,ZNF598,0.958873026725
ATP5A1,ZNF830,-1.7836379171599999
ATP5A1,ZNHIT6,-0.317754067566
ATP5A1,ZNRD1,-0.424239016132
ATP5F1,ATP5J2,-0.056133110663199995
ATP5F1,ATP6V1G1,-0.108311069607
ATP5F1,AURKA,0.744460059618
ATP5F1,BDP1,0.77530838116
ATP5F1,BNIP1,0.064667322135
ATP5F1,BOD1L1,0.980347180735
ATP5F1,BTF3,0.257532225984
ATP5F1,BUB3,-0.322618577021
ATP5F1,C11orf30,-0.318055228617
ATP5F1,C14orf2,0.538213645564
ATP5F1,C6orf203,1.10973807051
ATP5F1,C9orf114,0.583232910371
ATP5F1,CACTIN,1.67112743915
ATP5F1,CAMLG,1.1563959001700002
ATP5F1,CAPZB,0.17292496922000003
ATP5F1,CARS,0.31360748139
ATP5F1,CARS2,0.541079398859
ATP5F1,CCDC84,-0.26758172281
ATP5F1,CCNK,1.31009994856
ATP5F1,CCT8,0.0261042464235
ATP5F1,CDC16,0.640424214003
ATP5F1,CDC23,-0.0798933999463
ATP5F1,CDC26,-0.9385402552050001
ATP5F1,CDC27,1.10401807249
ATP5F1,CDC40,-0.46591247464100005
ATP5F1,CDK1,1.0367987734
ATP5F1,CDK12,-0.938796615739
ATP5F1,CENPK,1.29280090944
ATP5F1,CENPM,0.258635726588
ATP5F1,CENPP,0.5418845804379999
ATP5F1,CENPW,0.795979523968
ATP5F1,CEP152,0.923798366125
ATP5F1,CEP192,0.579559955746
ATP5F1,CHMP2A,0.320523401323
ATP5F1,CIRH1A,-0.619309716073
ATP5F1,CMAS,0.386728958444
ATP5F1,CNOT1,-1.6502054008200002
ATP5F1,COA3,0.8523011941740001
ATP5F1,COPA,0.33057088245
ATP5F1,COPE,-0.0756238139365
ATP5F1,COPS4,0.8993214689460001
ATP5F1,COQ2,0.7965428180399999
ATP5F1,COX16,1.13491693054
ATP5F1,COX5A,1.18465649464
ATP5F1,COX7C,0.7761579459379999
ATP5F1,CSTF3,0.0856045524403
ATP5F1,CTNNBL1,-1.46761489544
ATP5F1,CWC22,-0.368195879859
ATP5F1,DAP3,0.41466927076300003
ATP5F1,DARS,0.966706303219
ATP5F1,DCAF7,-0.222408287652
ATP5F1,DCTN4,0.388168639188
ATP5F1,DDX18,-2.53085023179
ATP5F1,DDX46,0.031799989348
ATP5F1,DHODH,0.540766968534
ATP5F1,DHX37,0.058933545014000006
ATP5F1,DICER1,0.20885013058899998
ATP5F1,DLST,0.8906212797409999
ATP5F1,DNTTIP2,0.156651659943
ATP5F1,DUT,-0.130858504364
ATP5F1,DYNC1H1,0.155489038214
ATP5F1,EBNA1BP2,-0.41821474980400003
ATP5F1,EEF1G,-0.131060944599
ATP5F1,EFR3A,-1.08348824034
ATP5F1,EIF2B2,-1.39268485507
ATP5F1,EIF2B5,0.16413886996899998
ATP5F1,EIF3C,0.630111443292
ATP5F1,EIF3H,0.687022267983
ATP5F1,EIF3M,0.140607167999
ATP5F1,EIF4A1,0.11444994887900001
ATP5F1,EIF4G1,-0.5873736651
ATP5F1,EIF4G2,0.710352437163
ATP5F1,EIF5B,-0.52908317604
ATP5F1,EIF6,-1.14512863786
ATP5F1,ELP4,1.30141851824
ATP5F1,EMC1,-0.0759266022702
ATP5F1,EMC2,-0.064390860623
ATP5F1,EMC4,-0.448372163637
ATP5F1,EMC7,1.59498740467
ATP5F1,EMG1,1.89844379115
ATP5F1,EXOSC2,0.6759853658120001
ATP5F1,EXOSC4,0.188076836142
ATP5F1,EXOSC6,0.356455478632
ATP5F1,FAM208A,1.1692135322600001
ATP5F1,FAM50A,0.726629709229
ATP5F1,FAM98B,-0.335100022028
ATP5F1,FARSA,-0.35245957268100003
ATP5F1,FBXO28,0.6892534730509999
ATP5F1,FDPS,-1.5524814546899999
ATP5F1,FH,1.7473949837599998
ATP5F1,FIP1L1,0.574762716362
ATP5F1,GEMIN2,-0.38585524489100004
ATP5F1,GEMIN4,0.134333267806
ATP5F1,GFER,-0.43281728124700003
ATP5F1,GNL2,0.13123199484200002
ATP5F1,GNL3L,-0.304774889427
ATP5F1,GNPAT,-0.130000859277
ATP5F1,GPN3,-0.9315037293539999
ATP5F1,GTF2H4,-0.81124949431
ATP5F1,GTF3C3,-0.7589956915
ATP5F1,GTPBP4,0.144441974216
ATP5F1,HCCS,1.6583840587
ATP5F1,HSCB,-0.8531157709980001
ATP5F1,HUS1,0.42932909494800003
ATP5F1,HYPK,0.492189239891
ATP5F1,IARS,0.050421981787
ATP5F1,ICT1,0.444926184402
ATP5F1,IMPDH2,1.0395213360200002
ATP5F1,INTS3,0.364446376395
ATP5F1,INTS5,-0.438787723594
ATP5F1,KARS,1.37937961494
ATP5F1,KCTD10,0.407146469598
ATP5F1,KDM1A,-0.46212542461499995
ATP5F1,KIAA1731,-0.325395940548
ATP5F1,LARS,1.8131190729
ATP5F1,LARS2,-0.302255000236
ATP5F1,LEO1,0.073274371506
ATP5F1,LIAS,-0.9898500738420001
ATP5F1,LONP1,-1.4293354302799999
ATP5F1,Ltn1,0.159308045992
ATP5F1,MAPKAP1,-0.21695219114999997
ATP5F1,MARS,-0.118317566149
ATP5F1,MARS2,-0.0631190179158
ATP5F1,MASTL,-0.8648640450830001
ATP5F1,MAX,1.9390971377500001
ATP5F1,MBTPS2,0.849717785091
ATP5F1,MCM3,-0.382700772985
ATP5F1,MCM3AP,-0.908650983029
ATP5F1,MCM4,-0.749132689015
ATP5F1,MED1,-0.701165332494
ATP5F1,MED10,-0.294465607094
ATP5F1,MED14,0.01689132187
ATP5F1,MED17,0.29448654203
ATP5F1,MED22,-0.813415406441
ATP5F1,MED23,-0.68400551861
ATP5F1,MED24,-2.35982059921
ATP5F1,MED28,0.273594167322
ATP5F1,MED9,-1.55167229365
ATP5F1,METAP2,-0.8229720495110001
ATP5F1,METTL17,1.1687463652399999
ATP5F1,MFAP1,0.0266435403838
ATP5F1,MINOS1,4.07696721558
ATP5F1,MINOS1-NBL1,3.0600461841900004
ATP5F1,MPHOSPH6,-1.08421860813
ATP5F1,MRP63,0.7112466180149999
ATP5F1,MRPL10,0.8791004192749999
ATP5F1,MRPL11,0.39729934572
ATP5F1,MRPL13,0.9421565305640001
ATP5F1,MRPL15,0.072681028602
ATP5F1,MRPL16,-0.12085179576300001
ATP5F1,MRPL18,0.838607969536
ATP5F1,MRPL19,1.0450349828299998
ATP5F1,MRPL22,0.7292888669850001
ATP5F1,MRPL24,0.45341401265799997
ATP5F1,MRPL27,1.28772643252
ATP5F1,MRPL3,0.24160206467099998
ATP5F1,MRPL32,1.26177183179
ATP5F1,MRPL33,1.2059385592
ATP5F1,MRPL35,-0.55400471125
ATP5F1,MRPL36,2.43455348278
ATP5F1,MRPL37,0.5106841171750001
ATP5F1,MRPL39,1.3072021433399998
ATP5F1,MRPL42,0.616433451935
ATP5F1,MRPL43,-0.379524831281
ATP5F1,MRPL46,0.336878993424
ATP5F1,MRPS10,0.798648222545
ATP5F1,MRPS11,1.05919191876
ATP5F1,MRPS14,0.725449578556
ATP5F1,MRPS16,-0.52062862547
ATP5F1,MRPS18A,0.371297992993
ATP5F1,MRPS18B,0.578545201093
ATP5F1,MRPS21,1.3152171272700002
ATP5F1,MRPS23,0.486346862267
ATP5F1,MRPS25,0.027624814507599998
ATP5F1,MRPS27,0.273928417888
ATP5F1,MRPS30,1.2762962278899999
ATP5F1,MRPS35,0.150556787371
ATP5F1,MRPS5,0.9388803151360001
ATP5F1,MRPS9,1.02708273817
ATP5F1,MTBP,-0.7672490022949999
ATP5F1,MTERFD1,-0.0100282118794
ATP5F1,MTHFD2,-0.444368564107
ATP5F1,MTOR,-0.749378253265
ATP5F1,MTPAP,0.16828678982099998
ATP5F1,MZT1,-0.624331975891
ATP5F1,NAA25,0.36097484518
ATP5F1,NACA,0.122361936274
ATP5F1,NAMPT,0.8135271294580001
ATP5F1,NAT10,0.610857572475
ATP5F1,NCAPD2,-0.025882585373999997
ATP5F1,NCBP1,0.879020611244
ATP5F1,NDUFA2,2.91279585861
ATP5F1,NDUFA8,1.61595360956
ATP5F1,NDUFA9,1.12664749551
ATP5F1,NDUFB1,1.790315193
ATP5F1,NDUFB2,-0.14539664335799998
ATP5F1,NDUFB4,0.77306363119
ATP5F1,NEMF,-0.162805253731
ATP5F1,NFE2L1,-0.50772565753
ATP5F1,NFYC,-0.26231938657
ATP5F1,NIP7,-0.0741234811505
ATP5F1,NOC2L,-0.0517224686725
ATP5F1,NOL10,0.936820264819
ATP5F1,NOL9,-0.162558170175
ATP5F1,NOLC1,-0.24979401806200002
ATP5F1,NOP58,1.0102668429000001
ATP5F1,NSMCE1,2.37022328854
ATP5F1,NUBP1,0.144409371609
ATP5F1,NUDC,0.774367628205
ATP5F1,NUP43,0.7575632738789999
ATP5F1,NUP54,0.904903031619
ATP5F1,NUP85,0.839336123606
ATP5F1,OGFOD1,0.221591663079
ATP5F1,OPA1,-0.138423917601
ATP5F1,ORAOV1,-0.42073089400700003
ATP5F1,PAXBP1,-0.199787726503
ATP5F1,PDCD7,0.582921632009
ATP5F1,PDRG1,0.48649766889300006
ATP5F1,PDSS2,1.22803207763
ATP5F1,PET112,0.561755649759
ATP5F1,PFAS,0.260583871081
ATP5F1,PGD,-0.515950896149
ATP5F1,PGK1,-0.0889410655352
ATP5F1,PITRM1,-2.87927438671
ATP5F1,PMF1,-0.545242581766
ATP5F1,PNISR,0.192969444932
ATP5F1,PNN,-0.808292862843
ATP5F1,POLA1,-0.878511031591
ATP5F1,POLD1,-0.093879215931
ATP5F1,POLD3,-0.90203150286
ATP5F1,POLE,0.950508049542
ATP5F1,POLE2,0.89927410934
ATP5F1,POLN,0.076580185005
ATP5F1,POLR2B,-0.648301326224
ATP5F1,POLR2K,0.021977480644700002
ATP5F1,POLR3A,0.0860373619283
ATP5F1,POLR3B,-0.8051665931090001
ATP5F1,PPAT,0.252868094738
ATP5F1,PPCS,0.6413340420120001
ATP5F1,PPIE,-1.9437989759099998
ATP5F1,PPP2R1A,-0.462057039323
ATP5F1,PPP2R2A,-0.595694306781
ATP5F1,PPWD1,-0.33132359091999997
ATP5F1,PRIM2,-1.2456500010200002
ATP5F1,PRMT5,-0.866613153016
ATP5F1,PSMB6,0.145713909058
ATP5F1,PSMB7,1.13757583608
ATP5F1,PSMC1,0.417526688021
ATP5F1,PSMC2,-0.132507740278
ATP5F1,PSMD12,1.50066424522
ATP5F1,PSMD4,-0.893015036387
ATP5F1,PSMD6,1.1273082967299999
ATP5F1,PSPH,1.21891217471
ATP5F1,PTCD1,0.206642889481
ATP5F1,PTCD3,0.107659357914
ATP5F1,PTTG1,-0.228755130867
ATP5F1,PWP1,0.317778829952
ATP5F1,QARS,0.034023558273
ATP5F1,RAD51,0.844586153392
ATP5F1,RAE1,1.2047624540200002
ATP5F1,RBBP8,0.250455563517
ATP5F1,RBFA,1.0787760691700001
ATP5F1,RBM17,-0.0443317601855
ATP5F1,RBM25,0.025003808277199998
ATP5F1,REXO2,1.21484980461
ATP5F1,RFC4,1.04751836357
ATP5F1,RFC5,0.44951544626699996
ATP5F1,RINT1,0.142407327461
ATP5F1,RNF20,-0.18849393087000002
ATP5F1,RNGTT,-0.22855619071
ATP5F1,ROMO1,-1.95567633375
ATP5F1,RPA3,0.055702649605
ATP5F1,RPF2,0.653336170506
ATP5F1,RPL10,0.7997591444390001
ATP5F1,RPL11,0.847440970198
ATP5F1,RPL23,0.41026015156999995
ATP5F1,RPL24,-0.527578028713
ATP5F1,RPL27,0.46971956815
ATP5F1,RPL28,0.6297096616879999
ATP5F1,RPL3,0.549780793094
ATP5F1,RPL30,-0.37412408152500004
ATP5F1,RPL32,0.325152575882
ATP5F1,RPL35,0.457801670521
ATP5F1,RPL36A,0.0663972029097
ATP5F1,RPL5,-0.018336264669999998
ATP5F1,RPLP1,-0.319434017673
ATP5F1,RPLP2,-0.351706031446
ATP5F1,RPP30,0.190947577762
ATP5F1,RPP38,1.22493084561
ATP5F1,RPS18,1.07663446509
ATP5F1,RPS27A,0.372759485488
ATP5F1,RPS28,0.276092677232
ATP5F1,RPSA,-0.060946751035900006
ATP5F1,RPTOR,-0.746775362911
ATP5F1,RRM1,0.022791715559400003
ATP5F1,RTF1,-0.491044089154
ATP5F1,SAP18,-1.03600183877
ATP5F1,SCO1,0.589519708973
ATP5F1,SDHC,1.01668616299
ATP5F1,SEH1L,0.631897965355
ATP5F1,SF3B1,0.05469320440000001
ATP5F1,SFXN1,0.9842369944310001
ATP5F1,SKA3,0.507465016533
ATP5F1,SKIV2L,1.6665157668700001
ATP5F1,SKIV2L2,0.618055805609
ATP5F1,SLC7A1,1.29521375628
ATP5F1,SLC7A6OS,-0.143182765268
ATP5F1,SMC5,0.326280041618
ATP5F1,SMNDC1,0.106719449514
ATP5F1,SNAPC1,-1.31679144295
ATP5F1,SNIP1,-0.07957209748619999
ATP5F1,SNRNP200,-0.579300719772
ATP5F1,SNRNP70,0.301470520753
ATP5F1,SNRPB,-0.6885886686149999
ATP5F1,SNRPC,-0.104215625168
ATP5F1,SNRPD3,-0.206955684448
ATP5F1,SNRPG,-0.524046218081
ATP5F1,SPAG7,0.590992569173
ATP5F1,SPDL1,0.500022207534
ATP5F1,SRFBP1,-1.24279083624
ATP5F1,SRSF7,-0.584127318379
ATP5F1,SSB,-0.6236442523879999
ATP5F1,SSBP1,1.45241882086
ATP5F1,STXBP4,-2.0824996754900003
ATP5F1,SYVN1,0.296448476568
ATP5F1,TAF1,0.670371174305
ATP5F1,TAF1A,-0.246872996207
ATP5F1,TAF2,0.683745306966
ATP5F1,TBC1D31,-1.2972964775799998
ATP5F1,TBCB,1.61290651463
ATP5F1,TCF25,-1.05515931535
ATP5F1,TCOF1,-0.439790152012
ATP5F1,TFB1M,0.343367532495
ATP5F1,TGIF2,-0.5125466038100001
ATP5F1,TIMM22,0.620515458836
ATP5F1,TIMM9,0.09849249590360001
ATP5F1,TIPIN,0.010544620661500002
ATP5F1,TMEM261,1.9508160063099997
ATP5F1,TOMM22,0.834847082702
ATP5F1,TRA2B,1.01142811521
ATP5F1,TRMT5,0.586226903109
ATP5F1,TRNAU1AP,-0.767682603389
ATP5F1,TRPM7,0.09153757586570001
ATP5F1,TRRAP,-1.2105570555299998
ATP5F1,TSEN2,-0.8368211031110001
ATP5F1,TTC4,-0.402982906496
ATP5F1,TUBB,0.47304096213299995
ATP5F1,TUBGCP3,0.131272067807
ATP5F1,TUBGCP5,1.44853050483
ATP5F1,UBA2,-0.49216236370099997
ATP5F1,UBA3,0.11538662994200001
ATP5F1,UMPS,-0.0523722907215
ATP5F1,UQCRB,0.629340992232
ATP5F1,USE1,-0.38495517719000005
ATP5F1,VPS29,-0.43851240024599997
ATP5F1,WARS2,-0.393101600099
ATP5F1,WDR36,0.318718825933
ATP5F1,WDR61,-0.510877781955
ATP5F1,WDR7,-0.139697630739
ATP5F1,WDR77,-7.3802394948000005
ATP5F1,XPO1,0.270136594829
ATP5F1,XRN2,1.17372088528
ATP5F1,YTHDC1,0.46037445877800004
ATP5F1,ZCCHC9,1.08653277733
ATP5F1,ZMAT2,-1.0292348489
ATP5F1,ZMAT5,-1.0721559941
ATP5F1,ZNF511,-0.0117935561715
ATP5F1,ZNF598,-1.7718713093599998
ATP5F1,ZNF830,0.021083265214999997
ATP5F1,ZNHIT6,2.23186598543
ATP5F1,ZNRD1,-0.0419901869367
ATP5J2,ATP6V1G1,0.274925557258
ATP5J2,AURKA,0.08889014881549999
ATP5J2,BDP1,-0.288781908662
ATP5J2,BNIP1,-0.26594937682799996
ATP5J2,BOD1L1,-0.129518901699
ATP5J2,BTF3,-0.148285554585
ATP5J2,BUB3,0.544123197222
ATP5J2,C11orf30,-0.345842395378
ATP5J2,C14orf2,0.153764590305
ATP5J2,C6orf203,-0.175678955188
ATP5J2,C9orf114,1.3591577656099998
ATP5J2,CACTIN,0.1346267923
ATP5J2,CAMLG,0.273647233735
ATP5J2,CAPZB,0.298366486406
ATP5J2,CARS,-0.166475482508
ATP5J2,CARS2,0.41502071959
ATP5J2,CCDC84,-0.17464517091499998
ATP5J2,CCNK,-0.226806204841
ATP5J2,CCT8,0.234655530568
ATP5J2,CDC16,-0.679723553911
ATP5J2,CDC23,0.146834212195
ATP5J2,CDC26,0.883853491439
ATP5J2,CDC27,0.857657587535
ATP5J2,CDC40,-0.274268493775
ATP5J2,CDK1,-0.812359712627
ATP5J2,CDK12,0.583128287734
ATP5J2,CENPK,-0.413471806063
ATP5J2,CENPM,-0.653986085168
