GLS2,DTX3
GLS2,ESYT1
GLS2,GLI1
GLT1D1,ADGRD1
GLT6D1,ABCA2
GLT6D1,AK8
GLT6D1,ARRDC1
GLT6D1,CACFD1
GLT6D1,CACNA1B
GLT6D1,CCDC183
GLT6D1,COL5A1
GLT6D1,DPH7
GLT6D1,DPP7
GLT6D1,EHMT1
GLT6D1,ENTPD2
GLT6D1,EXD3
GLT6D1,FCN1
GLT6D1,FNBP1
GLT6D1,GBGT1
GLT8D1,APEH
GLT8D1,DUSP7
GLT8D2,ALDH1L2
GLTPD2,CAMTA2
GLUD1,AP3M1
GLYAT,BATF2
GLYAT,CAPN1
GLYAT,CNTF
GLYAT,DTX4
GLYAT,FKBP2
GLYATL1,BEST1
GLYATL1,CDC42BPG
GLYATL1,CNTF
GLYATL1,CORO1B
GLYATL1,GIF
GLYATL2,ATL3
GLYATL2,BTBD18
GLYATL2,CLCF1
GLYATL2,CNTF
GLYATL2,CYB561A3
GLYATL2,DTX4
GLYATL2,FADS1
GLYATL2,FKBP2
GLYATL2,FOLR1
GLYATL2,GAL3ST3
GLYATL2,GIF
GLYATL2,GLYAT
GLYATL3,CRISP2
GLYATL3,FBXO9
GLYATL3,GFRAL
GLYCTK,ABHD14A
GLYCTK,APEH
GLYCTK,C3orf18
GLYCTK,CAMKV
GLYCTK,CAMP
GLYCTK,CHDH
GLYCTK,CISH
GLYCTK,DNAH1
GLYCTK,DNASE1L3
GMCL1,C2orf42
GMCL1,COMMD1
GMEB1,EVA1B
GMEB2,BIRC7
GMEB2,COL9A3
GMEB2,FNDC11
GMEB2,GMEB1
GMFB,AP1G2
GMFB,BMP4
GMFB,C14orf28
GMFB,CARMIL3
GMFB,CCDC198
GMFB,CDKN3
GMFB,CGRRF1
GMFB,CHMP4A
GMFB,CIDEB
GMFB,CNIH1
GMFB,COCH
GMFB,DHRS1
GMFB,FBXO34
GMFB,G2E3
GMFG,ACP7
GMFG,ALKBH6
GMFG,ANKRD27
GMFG,APLP1
GMFG,APOC2
GMFG,APOC4
GMFG,APOE
GMFG,ARHGAP33
GMFG,ARHGEF1
GMFG,ATP1A3
GMFG,ATP4A
GMFG,AXL
GMFG,B3GNT8
GMFG,B9D2
GMFG,BCKDHA
GMFG,BLVRB
GMFG,C19orf12
GMFG,C19orf33
GMFG,C19orf47
GMFG,C19orf73
GMFG,C5AR2
GMFG,CA11
GMFG,CABP5
GMFG,CAPN12
GMFG,CAPNS1
GMFG,CARD8
GMFG,CATSPERG
GMFG,CBLC
GMFG,CCDC61
GMFG,CCDC8
GMFG,CCDC9
GMFG,CCDC97
GMFG,CCER2
GMFG,CD22
GMFG,CD79A
GMFG,CEACAM1
GMFG,CEACAM16
GMFG,CEACAM19
GMFG,CEACAM21
GMFG,CEACAM3
GMFG,CEACAM4
GMFG,CEACAM5
GMFG,CEACAM6
GMFG,CEACAM7
GMFG,CEACAM8
GMFG,CEBPG
GMFG,CEP89
GMFG,CHST8
GMFG,CLC
GMFG,CLIP3
GMFG,CLPTM1
GMFG,CNFN
GMFG,CNTD2
GMFG,COQ8B
GMFG,COX7A1
GMFG,CXCL17
GMFG,CYP2A13
GMFG,CYP2A7
GMFG,CYP2F1
GMFG,CYP2S1
GMFG,CYTH2
GMFG,DBP
GMFG,DEDD2
GMFG,DHDH
GMFG,DKKL1
GMFG,DLL3
GMFG,DMKN
GMFG,DMRTC2
GMFG,DPF1
GMFG,DPY19L3
GMFG,DYRK1B
GMFG,ECH1
GMFG,EID2
GMFG,EID2B
GMFG,ELSPBP1
GMFG,EML2
GMFG,ERF
GMFG,ETHE1
GMFG,ETV2
GMFG,EXOC3L2
GMFG,FAM187B
GMFG,FAM83E
GMFG,FAM98C
GMFG,FBXO17
GMFG,FBXO27
GMFG,FBXO46
GMFG,FFAR1
GMFG,FFAR2
GMFG,FFAR3
GMFG,FOSB
GMFG,FOXA3
GMFG,FXYD1
GMFG,FXYD3
GMFG,FXYD5
GMFG,FXYD7
GMFG,GAPDHS
GMFG,GGN
GMIP,ABHD8
GMIP,ACTL9
GMIP,ADAMTS10
GMIP,ADGRE1
GMIP,ADGRE5
GMIP,ADGRL1
GMIP,AKAP8
GMIP,ANGPTL8
GMIP,ANKLE1
GMIP,ANO8
GMIP,ARMC6
GMIP,ATP13A1
GMIP,B3GNT3
GMIP,BORCS8
GMIP,C19orf44
GMIP,C19orf67
GMIP,CC2D1A
GMIP,CCDC105
GMIP,CCDC124
GMIP,CERS1
GMIP,CIB3
GMIP,CILP2
GMIP,CLEC17A
GMIP,CNN1
GMIP,COLGALT1
GMIP,COMP
GMIP,CRLF1
GMIP,CRTC1
GMIP,CYP4F3
GMIP,DDX39A
GMIP,DNAJB1
GMIP,DNASE2
GMIP,EBI3
GMIP,EPHX3
GMIP,EPOR
GMIP,EPS15L1
GMIP,FAM129C
GMIP,FBN3
GMIP,FCHO1
GMIP,FKBP8
GMIP,GATAD2A
GMIP,GCDH
GMIP,GDF1
GML,DVL3
GML,EEF1D
GML,FAM83H
GML,FBXL6
GML,GLI4
GMNN,CUL1
GMNN,FBXO5
GMPPB,ADSL
GMPPB,AHCY
GMPPB,AMD1
GMPPB,ATP1A1
GMPPB,CMPK1
GMPPB,COASY
GMPPB,CTPS1
GMPPB,DHFR
GMPPB,DTYMK
GMPPB,EGFR
GMPPB,GFPT1
GMPR2,ABHD4
GMPR2,ADCY4
GMPR2,AJUBA
GMPR2,AKAP6
GMPR2,ANG
GMPR2,AP1G2
GMPR2,AP4S1
GMPR2,ARHGEF40
GMPR2,BCL2L2
GMPR2,BRMS1L
GMPR2,C14orf119
GMPR2,C14orf28
GMPR2,C14orf93
GMPR2,CARMIL3
GMPR2,CBLN3
GMPR2,CCNB1IP1
GMPR2,CDH24
GMPR2,CEBPE
GMPR2,CFL2
GMPR2,CHMP4A
GMPR2,CIDEB
GMPR2,CMA1
GMPR2,CMTM5
GMPR2,COCH
GMPR2,CPNE6
GMPR2,CTSG
GMPR2,DCAF11
GMPR2,DHRS1
GMPR2,DHRS2
GMPR2,DHRS4
GMPR2,DHRS4L2
GMPR2,DNAAF2
GMPR2,DTD2
GMPR2,EDDM3A
GMPR2,EDDM3B
GMPR2,EFS
GMPR2,EMC9
GMPR2,FITM1
GMPR2,G2E3
GMPR2,GMFB
GMPS,ACO2
GMPS,ADSL
GMPS,ADSS
GMPS,AHCY
GMPS,AHCYL1
GMPS,AMD1
GMPS,AP2M1
GMPS,AP2S1
GMPS,ATIC
GMPS,ATP1A1
GMPS,ATP6AP1
GMPS,ATP6AP2
GMPS,ATP6V0B
GMPS,ATP6V0C
GMPS,ATP6V0D1
GMPS,ATP6V1A
GMPS,ATP6V1B2
GMPS,ATP6V1F
GMPS,ATP6V1G1
GMPS,ATP6V1H
GMPS,AZIN1
GMPS,CAD
GMPS,CMPK1
GMPS,COASY
GMPS,CTPS1
GMPS,DHFR
GMPS,DHFR2
GMPS,DHODH
GMPS,DLD
GMPS,DLST
GMPS,DNM2
GMPS,DTYMK
GMPS,FDPS
GMPS,FH
GMPS,FLVCR1
GMPS,FPGS
GMPS,GART
GMPS,GFPT1
GMPS,GMPPB
GNA12,ANKRD61
GNA13,ARHGEF12
GNA13,ELMO2
GNA14,APBA1
GNA14,BARX1
GNA14,FOXB2
GNA15,ACSBG2
GNA15,AMH
GNA15,APBA3
GNA15,APC2
GNA15,ATCAY
GNA15,ATP8B3
GNA15,C19orf71
GNA15,C3
GNA15,CATSPERD
GNA15,CCL25
GNA15,CELF5
GNA15,COL5A3
GNA15,CREB3L3
GNA15,CSNK1G2
GNA15,EVI5L
GNA15,FUT5
GNA15,GADD45B
GNA15,GIPC3
GNAI1,ATXN7L1
GNAI1,CALN1
GNAI1,CASTOR3
GNAI1,CD36
GNAI1,CFAP69
GNAI1,CYP3A7
GNAI1,ERV3-1
GNAI1,FGL2
GNAI1,GJC3
GNAI3,AMIGO1
GNAI3,AMPD2
GNAI3,CYB561D1
GNAI3,EPS8L3
GNAI3,EXT2
GNAI3,EXTL3
GNAI3,GNAI2
GNAL,DLGAP1
GNAO1,ADGRG1
GNAO1,C16orf78
GNAO1,DRC7
GNAS,BMP7
GNAS,CASS4
GNAS,GATA5
GNAT1,ABHD14A
GNAT1,APEH
GNAT1,BSN
GNAT1,CAMP
GNAT1,CCDC71
GNAT1,CELSR3
GNAT1,CHDH
GNAT1,CLEC3B
GNAT1,DAG1
GNAT1,DNAH1
GNAT1,DNASE1L3
GNAT1,GLYCTK
GNAT2,AGL
GNAT2,AKNAD1
GNAT2,ALX3
GNAT2,AMIGO1
GNAT2,AMPD2
GNAT2,AMY2A
GNAT2,AP4B1
GNAT2,ATXN7L2
GNAT2,BCL2L15
GNAT2,C1orf194
GNAT2,CASQ2
GNAT2,CD53
GNAT2,CD58
GNAT2,CDC14A
GNAT2,CELSR2
GNAT2,CHIA
GNAT2,CYB561D1
GNAT2,DBT
GNAT2,DENND2C
GNAT2,DENND2D
GNAT2,DRAM2
GNAT2,EPS8L3
GNAT2,EVI5
GNAT2,EXTL2
GNAT2,FAM102B
GNAT2,FAM19A3
GNAT2,FAM69A
GNAT2,FNDC7
GNAT2,GBP5
GNAT2,GDAP2
GNAT2,GNAI3
GNAT3,ASL
GNAT3,BAZ1B
GNAT3,CD36
GNAT3,CDHR3
GNAT3,FAM185A
GNAT3,FGL2
GNAT3,GNAI1
GNAZ,ADORA2A
GNAZ,AIFM3
GNAZ,ANKRD54
GNAZ,APOBEC3A
GNAZ,APOBEC3C
GNAZ,APOL5
GNAZ,BCR
GNAZ,C22orf15
GNAZ,C22orf31
GNAZ,C22orf39
GNAZ,C22orf42
GNAZ,CABP7
GNAZ,CACNA1I
GNAZ,CBX6
GNAZ,CBY1
GNAZ,CCDC116
GNAZ,CCDC157
GNAZ,CDC42EP1
GNAZ,CHCHD10
GNAZ,CHEK2
GNAZ,CLDN5
GNAZ,CLTCL1
GNAZ,CRYBA4
GNAZ,CRYBB1
GNAZ,CRYBB2
GNAZ,CSF2RB
GNAZ,CYTH4
GNAZ,DERL3
GNAZ,DGCR2
GNAZ,DGCR6L
GNAZ,DNAL4
GNAZ,DRICH1
GNAZ,DUSP18
GNAZ,ELFN2
GNAZ,EMID1
GNAZ,FOXRED2
GNAZ,GAL3ST1
GNAZ,GALR3
GNAZ,GGA1
GNAZ,GGT1
GNAZ,GGT5
GNAZ,GGTLC2
GNB1,CALML6
GNB1,CMIP
GNB1,ELOVL1
GNB1L,ADAT2
GNB1L,ALG13
GNB1L,C1orf109
GNB1L,CDIPT
GNB1L,CIAO1
GNB1L,CMTR1
GNB1L,DHPS
GNB1L,DNLZ
GNB1L,DOHH
GNB1L,DOLK
GNB1L,DPH5
GNB1L,ELP6
GNB1L,FDXR
GNB1L,GEMIN6
GNB2,ACTL6B
GNB2,AGFG2
GNB2,ALKBH4
GNB2,C7orf43
GNB2,C7orf61
GNB2,CASTOR3
GNB2,CLDN15
GNB2,DLX6
GNB2,FBXO24
GNB3,ACRBP
GNB3,APOBEC1
GNB3,APOLD1
GNB3,BCL2L14
GNB3,C3AR1
GNB3,CLEC6A
GNB3,CLSTN3
GNB3,FOXJ2
GNB5,ANKDD1A
GNB5,BAHD1
GNB5,BCL2L10
GNB5,BNIP2
GNB5,C15orf53
GNB5,C15orf62
GNB5,CASC4
GNB5,CORO2B
GNB5,CYP19A1
GNB5,DISP2
GNB5,DLL4
GNB5,DMXL2
GNB5,DUOX2
GNB5,DUOXA1
GNB5,EID1
GNB5,ELL3
GNB5,FRMD5
GNB5,GCHFR
GNB5,GLDN
GNE,ALDH1B1
GNE,APTX
GNE,ARHGEF39
GNE,B4GALT1
GNE,BAG1
GNE,C9orf131
GNE,C9orf24
GNE,CA9
GNE,CCIN
GNE,CCL19
GNE,CCL21
GNE,CD72
GNE,CMAS
GNE,CREB3
GNE,DCAF12
GNE,DNAJB5
GNE,ENHO
GNE,FAM166B
GNE,FAM205A
GNE,FAM214B
GNE,FAM219A
GNE,FAM221B
GNE,FBXO10
GNE,FRMPD1
GNE,GALT
GNE,GBA2
GNE,GLIPR2
GNG11,BHLHA15
GNG11,C7orf61
GNG11,CALCR
GNG11,CASTOR3
GNG11,CFAP69
GNG11,CYP3A4
GNG2,CMTM5
GNG3,ACY3
GNG3,AHNAK
GNG3,ALDH3B2
GNG3,AP5B1
GNG3,ARRB1
GNG3,ASRGL1
GNG3,ATG2A
GNG3,B4GAT1
GNG3,BATF2
GNG3,BBS1
GNG3,BRMS1
GNG3,BSCL2
GNG3,C11orf80
GNG3,C11orf86
GNG3,CABP2
GNG3,CAPN1
GNG3,CATSPER1
GNG3,CCDC85B
GNG3,CCDC87
GNG3,CCDC88B
GNG3,CD248
GNG3,CDC42BPG
GNG3,CDC42EP2
GNG3,CDK2AP2
GNG3,CHRM1
GNG3,CNIH2
GNG3,CORO1B
GNG3,CPSF7
GNG3,CPT1A
GNG3,CSKMT
GNG3,CTSF
GNG3,DNAJC4
GNG3,DPP3
GNG3,DTX4
GNG3,FADS1
GNG3,FADS2
GNG3,FAM89B
GNG3,FERMT3
GNG3,FKBP2
GNG3,FLRT1
GNG3,FOSL1
GNG3,GAL3ST3
GNG7,APBA3
GNG7,ATP8B3
GNG7,C3
GNG7,CAMSAP3
GNG7,CD70
GNG7,CLEC4G
GNG7,CSNK1G2
GNG7,DAND5
GNG7,FCER2
GNG7,GADD45B
GNG7,GIPC3
GNG8,ACP7
GNG8,ALDH16A1
GNG8,ALKBH6
GNG8,APLP1
GNG8,APOC4
GNG8,APOE
GNG8,ARHGAP33
GNG8,ATP1A3
GNG8,ATP4A
GNG8,B3GNT8
GNG8,B9D2
GNG8,BBC3
GNG8,BCKDHA
GNG8,BICRA
GNG8,BLOC1S3
GNG8,BLVRB
GNG8,C19orf33
GNG8,C19orf47
GNG8,C19orf73
GNG8,C5AR1
GNG8,C5AR2
GNG8,CA11
GNG8,CABP5
GNG8,CALM3
GNG8,CAPN12
GNG8,CARD8
GNG8,CATSPERG
GNG8,CBLC
GNG8,CCDC114
GNG8,CCDC61
GNG8,CCDC8
GNG8,CCDC9
GNG8,CCDC97
GNG8,CD22
GNG8,CEACAM1
GNG8,CEACAM16
GNG8,CEACAM19
GNG8,CEACAM21
GNG8,CEACAM3
GNG8,CEACAM4
GNG8,CEACAM6
GNG8,CIC
GNG8,CKM
GNG8,CLC
GNG8,CLIP3
GNG8,CLPTM1
GNG8,CNFN
GNG8,CPT1C
GNG8,CRX
GNG8,CXCL17
GNG8,CYP2A13
GNG8,CYP2F1
GNG8,CYP2S1
GNG8,CYTH2
GNG8,DACT3
GNG8,DBP
GNG8,DEDD2
GNG8,DHDH
GNG8,DHX34
GNG8,DKKL1
GNG8,DLL3
GNG8,DMPK
GNG8,DMWD
GNG8,DPY19L3
GNG8,ECH1
GNG8,EHD2
GNG8,EID2
GNG8,EID2B
GNG8,EMC10
GNG8,EML2
GNG8,ERF
GNG8,ETHE1
GNG8,ETV2
GNG8,FAM187B
GNG8,FAM71E1
GNG8,FAM83E
GNG8,FAM98C
GNG8,FBXO27
GNG8,FBXO46
GNG8,FCGRT
GNG8,FFAR1
GNG8,FFAR2
GNG8,FFAR3
GNG8,FGF21
GNG8,FKRP
GNG8,FLT3LG
GNG8,FOSB
GNG8,FOXA3
GNG8,FTL
GNG8,FXYD1
GNG8,FXYD3
GNG8,GAPDHS
GNG8,GGN
GNG8,GIPR
GNG8,GMFG
GNL1,ABCF1
GNL1,AK6
GNL1,DDX31
GNL1,DNAJC21
GNL1,FKBPL
GNL3L,EIF2S3
GNLY,C2orf42
GNLY,C2orf68
GNLY,CAPG
GNLY,CD8A
GNLY,DNAH6
GNLY,DOK1
GNLY,ELMOD3
GNLY,GGCX
GNMT,ABCC10
GNMT,BICRAL
GNMT,C6orf226
GNMT,CLPSL2
GNMT,CPNE5
GNMT,CRIP3
GNMT,CUL9
GNMT,DLK2
GNMT,FGD2
GNMT,FOXP4
GNMT,GLO1
GNPAT,AGPS
GNPAT,FAR1
GNPNAT1,ADSL
GNPNAT1,ADSS
GNPNAT1,AHCY
GNPNAT1,AMD1
GNPNAT1,ATIC
GNPNAT1,ATP1A1
GNPNAT1,AZIN1
GNPNAT1,CAD
GNPNAT1,COASY
GNPNAT1,DHODH
GNPNAT1,DLST
GNPNAT1,FH
GNPNAT1,FPGS
GNPNAT1,GART
GNPNAT1,GFPT1
GNPNAT1,GLS
GNPNAT1,GMPS
GNPTAB,CCDC38
GNRH1,BIN3
GNRH1,CDCA2
GNRH2,ADAM33
GNRH2,AP5S1
GNRH2,AVP
GNRH2,C20orf141
GNRH2,C20orf194
GNRH2,CENPB
GNRH2,CPXM1
GNRH2,DZANK1
GNRH2,GFRA4
GNRHR,AMBN
GNRHR,ENOPH1
GNS,APOF
GNS,ATP23
GNS,BIN2
GNS,CYP27B1
GNS,DDIT3
GNS,GALNT6
GNS,GDF11
GOLGA1,ACTL7A
GOLGA2,ASB6
GOLGA2,CIZ1
GOLGA6B,ADAMTS7
GOLGA6B,CSPG4
GOLGA7,DOK2
GOLGA7,FAM49B
GOLGA7B,BTRC
GOLGA8M,APBA2
GOLGA8M,CHRFAM7A
GOLGA8M,CHRNA7
GOLGA8M,DEXI
GOLGA8M,DUOXA1
GOLGA8M,GABRA5
GOLGA8R,CHRFAM7A
GOLGA8R,EPHA5
GOLM1,AAED1
GOLPH3L,ACKR1
GOLPH3L,ACP6
GOLPH3L,ADAMTSL4
GOLPH3L,ANKRD35
GOLPH3L,ANP32E
GOLPH3L,ANXA9
GOLPH3L,BNIPL
GOLPH3L,BOLA1
GOLPH3L,C1orf54
GOLPH3L,CDC42SE1
GOLPH3L,CGN
GOLPH3L,CIART
GOLPH3L,CTSK
GOLPH3L,CTSS
GOLPH3L,EPHA5
GOLPH3L,FAM189B
GOLPH3L,FCRL3
GOLPH3L,GABPB2
GOLT1A,APOBEC4
GOLT1A,CD46
GOLT1B,BNIP1
GOLT1B,C19orf25
GOLT1B,CHMP4B
GOLT1B,DDX47
GON4L,AQP10
GON4L,GBA
GOSR1,ABHD15
GOSR1,ADAP2
GOSR1,ANKRD13B
GOSR1,CCL2
GOSR1,CDK5R1
GOSR1,COG1
GOSR1,CORO6
GOSR1,CRLF3
GOSR1,CRYBA1
GOSR1,DHRS13
GOSR1,EFCAB5
GOSR1,EVI2B
GOSR1,FAM222B
GOSR1,FLOT2
GOSR2,CDC6
GOSR2,COG1
GOSR2,DHX8
GOT1L1,ADAM2
GOT1L1,ADAM32
GOT1L1,ADGRA2
GOT1L1,ADRB3
GOT1L1,AP3M2
GOT1L1,BIN3
GOT1L1,C8orf86
GOT1L1,CHRNA6
GOT1L1,CHRNB3
GOT1L1,DDHD2
GOT1L1,DKK4
GOT1L1,DUSP26
GOT1L1,EIF4EBP1
GOT1L1,ERLIN2
GOT1L1,FGFR1
GOT1L1,FUT10
GOT2,DARS
GOT2,DLD
GOT2,DLST
GP1BA,AIPL1
GP1BA,ALDH3A1
GP1BA,ALOX15
GP1BA,ALOX15B
GP1BA,ALOXE3
GP1BA,ANKFY1
GP1BA,ARHGEF15
GP1BA,ASGR1
GP1BA,BCL6B
GP1BA,C17orf107
GP1BA,CAMTA2
GP1BA,CD68
GP1BA,CDRT15
GP1BA,CENPV
GP1BA,CHRNB1
GP1BA,CHRNE
GP1BA,CLEC10A
GP1BA,CTNS
GP1BA,CXCL16
GP1BA,CYB5D2
GP1BA,DNAH2
GP1BA,DVL2
GP1BA,EFNB3
GP1BA,ENO3
GP1BA,FXR2
GP1BA,GABARAP
GP1BA,GGT6
GP1BA,GLP2R
GP1BB,ADA2
GP1BB,ADORA2A
GP1BB,AIFM3
GP1BB,ARVCF
GP1BB,BCL2L13
GP1BB,BID
GP1BB,C1QTNF6
GP1BB,C22orf15
GP1BB,C22orf23
GP1BB,C22orf31
GP1BB,C22orf39
GP1BB,C22orf46
GP1BB,CABP7
GP1BB,CASTOR1
GP1BB,CBY1
GP1BB,CCDC116
GP1BB,CCDC157
GP1BB,CHADL
GP1BB,CHCHD10
GP1BB,CLDN5
GP1BB,CLTCL1
GP1BB,COMT
GP1BB,CRYBA4
GP1BB,CRYBB3
GP1BB,CSF2RB
GP1BB,CYTH4
GP1BB,DERL3
GP1BB,DGCR2
GP1BB,DGCR6
GP1BB,DGCR6L
GP1BB,DGCR8
GP1BB,DRICH1
GP1BB,DUSP18
GP1BB,ELFN2
GP1BB,EMID1
GP1BB,FOXRED2
GP1BB,GAB4
GP1BB,GAL3ST1
GP1BB,GGT1
GP1BB,GGT5
GP1BB,GGTLC2
GP1BB,GNAZ
GP2,ACSM5
GP2,ANKS4B
GP6,ALDH16A1
GP6,BRSK1
GP6,CBLC
GP6,COX6B2
GP6,CRX
GP6,FPR3
GP9,BFSP2
GP9,DNAJB8
GP9,EFCAB12
GP9,GATA2
GPA33,ATP1A4
GPA33,C1orf21
GPA33,CD244
GPA33,DCAF6
GPA33,DDR2
GPA33,EFNA4
GPA33,FCRL3
GPA33,FCRL5
GPA33,FCRLB
GPA33,FMO2
GPAA1,ARC
GPAA1,DPM3
GPAA1,FOXH1
GPANK1,CLIC1
GPAT2,FAHD2A
GPAT2,FAHD2B
GPAT3,AFP
GPAT3,ARL9
GPAT3,CCDC158
GPAT3,CFAP299
GPAT3,ENOPH1
GPAT4,ANK1
GPAT4,AP3M2
GPAT4,C8orf86
GPAT4,CHP1
GPAT4,CHRNA6
GPAT4,DKK4
GPATCH1,ARHGAP33
GPATCH1,CCDC130
GPATCH1,CD3EAP
GPATCH1,CLASRP
GPATCH1,DHX35
GPATCH1,EXOSC5
GPATCH1,FFAR2
GPATCH1,FFAR3
GPATCH2,BPNT1
GPATCH2,CENPF
GPATCH3,C1QB
GPATCH3,FCN3
GPATCH4,ARHGEF11
GPATCH4,BGLAP
GPATCH4,C1orf61
GPATCH4,DNAJC21
GPATCH4,EFL1
GPATCH4,ETV3L
GPATCH4,GBA
GPATCH4,GNL2
GPATCH8,ADAM11
GPATCH8,CD300LG
GPATCH8,CFAP97D1
GPATCH8,EPX
GPBAR1,CXCR2
GPBAR1,ERBB4
GPBP1L1,CFAP57
GPC1,AGXT
GPC2,AGFG2
GPC2,ATXN7L1
GPC2,AUTS2
GPC2,C7orf61
GPC2,CASTOR3
GPC2,CCL26
GPC2,CLDN15
GPC2,CNPY4
GPC2,FBXO24
GPCPD1,C20orf141
GPD1,ACVR1B
GPD1,AMHR2
GPD1,ANKRD33
GPD1,AQP2
GPD1,AQP6
GPD1,ARF3
GPD1,AVIL
GPD1,C12orf10
GPD1,CACNB3
GPD1,CCDC65
GPD1,COL2A1
GPD1,COX14
GPD1,CSAD
GPD1,CSRNP2
GPD1,DCD
GPD1,DGKA
GPD1,DNAJC22
GPD1,ENDOU
GPD1,ESYT1
GPD1,FAIM2
GPD1,FKBP11
GPD1,FMNL3
GPD1,GALNT6
GPD1,GLS2
GPER1,ADAP1
GPER1,CYP2W1
GPER1,CYTH3
GPER1,FBXL18
GPHA2,ACY3
GPHA2,AHNAK
GPHA2,ALDH3B2
GPHA2,ANKRD13D
GPHA2,ANO1
GPHA2,AP5B1
GPHA2,APLNR
GPHA2,ARHGEF17
GPHA2,ASRGL1
GPHA2,ATG16L2
GPHA2,ATG2A
GPHA2,B3GNT6
GPHA2,B4GAT1
GPHA2,BAD
GPHA2,BATF2
GPHA2,BBS1
GPHA2,BEST1
GPHA2,BRMS1
GPHA2,BSCL2
GPHA2,C11orf24
GPHA2,C11orf68
GPHA2,C11orf80
GPHA2,C11orf86
GPHA2,C2CD3
GPHA2,CABP2
GPHA2,CABP4
GPHA2,CAPN1
GPHA2,CARNS1
GPHA2,CATSPER1
GPHA2,CCDC85B
GPHA2,CCDC87
GPHA2,CCDC88B
GPHA2,CD248
GPHA2,CDC42BPG
GPHA2,CDC42EP2
GPHA2,CDK2AP2
GPHA2,CHRM1
GPHA2,CLCF1
GPHA2,CNIH2
GPHA2,CNTF
GPHA2,CORO1B
GPHA2,CPSF7
GPHA2,CPT1A
GPHA2,CSKMT
GPHA2,CST6
GPHA2,CTSF
GPHA2,CTSW
GPHA2,CTTN
GPHA2,CYB561A3
GPHA2,DAGLA
GPHA2,DHCR7
GPHA2,DNAJC4
GPHA2,DPP3
GPHA2,EFEMP2
GPHA2,EHBP1L1
GPHA2,EHD1
GPHA2,EML3
GPHA2,ESRRA
GPHA2,FADS2
GPHA2,FADS3
GPHA2,FAM111A
GPHA2,FAM89B
GPHA2,FERMT3
GPHA2,FGF19
GPHA2,FIBP
GPHA2,FKBP2
GPHA2,FLRT1
GPHA2,FOLR2
GPHA2,FRMD8
GPHA2,FXYD2
GPHA2,GAL
GPHA2,GAL3ST3
GPHA2,GANAB
GPHA2,GNG3
GPHN,ACYP1
GPI,ALDOA
GPI,BSG
GPI,ENO1
GPI,FDXR
GPI,GAPDH
GPIHBP1,CYHR1
GPIHBP1,EEF1D
GPIHBP1,FOXH1
GPIHBP1,GLI4
GPIHBP1,GML
GPKOW,ATP6AP2
GPKOW,CCDC174
GPKOW,CCDC22
GPKOW,CENPI
GPKOW,DHX38
GPKOW,EIF2S3
GPKOW,GNL3L
GPM6B,CTPS2
GPN3,ANAPC4
GPNMB,ABCB5
GPNMB,AGR3
GPNMB,ANKRD61
GPNMB,BLVRA
GPNMB,DNAH11
GPNMB,GCK
GPR107,ARFRP1
GPR107,ARL5B
GPR108,ACSBG2
GPR108,ACTL9
GPR108,ADAMTS10
GPR108,ADGRE1
GPR108,ANGPTL6
GPR108,C19orf71
GPR108,C3
GPR108,CAPS
GPR108,CATSPERD
GPR108,CTXN1
GPR108,DENND1C
GPR108,DNASE2
GPR108,FBXW9
GPR108,FCER2
GPR108,FCHO1
GPR108,FEM1A
GPR108,FUT6
GPR108,GIPC1
GPR119,CITED1
GPR119,CYLC1
GPR119,DCX
GPR119,FATE1
GPR132,CDCA4
GPR135,ABHD12B
GPR135,BMP4
GPR135,CHMP4A
GPR135,DHRS7
GPR135,FBXO33
GPR137,ASRGL1
GPR137,ATG2A
GPR137,B4GAT1
GPR137,BAD
GPR137,BATF2
GPR137,BSCL2
GPR137,C11orf80
GPR137,CAPN1
GPR137,CARNS1
GPR137,CCDC87
GPR137,CCDC88B
GPR137,CDC42BPG
GPR137,CDC42EP2
GPR137,CHRM1
GPR137,CNIH2
GPR137,CORO1B
GPR137,CSKMT
GPR137,CTSF
GPR137,DAGLA
GPR137,DNAJC4
GPR137,DPP3
GPR137,EHBP1L1
GPR137,EHD1
GPR137,EML3
GPR137,ESRRA
GPR137,FADS2
GPR137,FADS3
GPR137,FAM89B
GPR137,FERMT3
GPR137,FGF19
GPR137,FKBP2
GPR137,FLRT1
GPR137,GNG3
GPR137,GPHA2
GPR137C,FBXO33
GPR139,CHP2
GPR139,DNAH3
GPR139,ERN2
GPR141,ADCY1
GPR141,C7orf25
GPR141,CCDC129
GPR142,AANAT
GPR142,ACE
GPR142,ACSF2
GPR142,AFMID
GPR142,BTBD17
GPR142,CACNG4
GPR142,CASKIN2
GPR142,CD300LF
GPR142,CPSF4L
GPR142,DHX58
GPR142,DNAI2
GPR142,EFCAB3
GPR142,EPX
GPR142,FBF1
GPR142,GALK1
GPR146,ELFN1
GPR148,AMER3
GPR15,ADGRG7
GPR15,ARL13B
GPR15,ARL6
GPR15,CCDC191
GPR15,CD200R1
GPR15,CLDND1
GPR15,COL8A1
GPR15,DCBLD2
GPR15,DRD3
GPR152,ACY3
GPR152,ALDH3B2
GPR152,ANKRD13D
GPR152,ANO1
GPR152,ATG2A
GPR152,B4GAT1
GPR152,BAD
GPR152,BBS1
GPR152,BRMS1
GPR152,C11orf24
GPR152,C11orf80
GPR152,C11orf86
GPR152,CABP2
GPR152,CABP4
GPR152,CAPN1
